station_id,lat,lon,tmean_c
41.3062_2.107888,41.3062,2.107888,29.742407
41.306202_2.062418,41.306202,2.062418,30.909971
41.306202_2.085154,41.306202,2.085154,31.059555
41.306202_2.269397,41.306202,2.269397,27.992327
41.30621_2.165317,41.30621,2.165317,28.541586
41.306217_2.200011,41.306217,2.200011,28.317324
41.306217_2.234704,41.306217,2.234704,28.137253
41.306225_2.006173,41.306225,2.006173,30.747986
41.306225_2.142583,41.306225,2.142583,30.348694
41.306225_2.281356,41.306225,2.281356,27.952005
41.306236_2.028908,41.306236,2.028908,30.454805
41.30624_2.119848,41.30624,2.119848,29.496996
41.306244_2.051643,41.306244,2.051643,29.878395
41.306244_2.177277,41.306244,2.177277,28.470537
41.306244_2.246663,41.306244,2.246663,28.101805
41.306248_2.074378,41.306248,2.074378,30.903551
41.306248_2.097113,41.306248,2.097113,31.178709
41.30625_2.21197,41.30625,2.21197,28.256292
41.306263_1.995397,41.306263,1.995397,30.80903
41.306263_2.154542,41.306263,2.154542,28.666632
41.30627_2.258623,41.30627,2.258623,28.061125
41.30628_2.018132,41.30628,2.018132,30.974539
41.30628_2.189236,41.30628,2.189236,28.376028
41.30628_2.223929,41.30628,2.223929,28.18662
41.306282_2.131808,41.306282,2.131808,30.858225
41.30629_2.040868,41.30629,2.040868,29.986368
41.30629_2.109073,41.30629,2.109073,30.217133
41.306293_2.063603,41.306293,2.063603,31.033396
41.306293_2.270582,41.306293,2.270582,27.985086
41.306297_2.086338,41.306297,2.086338,31.286636
41.3063_2.166502,41.3063,2.166502,28.539194
41.30631_2.235889,41.30631,2.235889,28.132349
41.306313_2.201195,41.306313,2.201195,28.309366
41.306316_2.282541,41.306316,2.282541,27.947235
41.30632_2.007357,41.30632,2.007357,30.734758
41.30632_2.143767,41.30632,2.143767,29.843584
41.30633_2.030092,41.30633,2.030092,30.174185
41.30633_2.121032,41.30633,2.121032,29.467531
41.306335_2.247848,41.306335,2.247848,28.097174
41.30634_2.052828,41.30634,2.052828,29.88035
41.30634_2.098298,41.30634,2.098298,31.156702
41.30634_2.178461,41.30634,2.178461,28.460413
41.306343_2.075563,41.306343,2.075563,30.852081
41.306343_2.213155,41.306343,2.213155,28.250196
41.30636_1.996581,41.30636,1.996581,30.876532
41.30636_2.155727,41.30636,2.155727,28.64697
41.306362_2.259807,41.306362,2.259807,28.055796
41.30637_2.190421,41.30637,2.190421,28.369759
41.306374_2.019317,41.306374,2.019317,30.993896
41.306374_2.132992,41.306374,2.132992,30.686844
41.306374_2.225114,41.306374,2.225114,28.182795
41.306385_2.042052,41.306385,2.042052,29.980917
41.306385_2.110257,41.306385,2.110257,29.990957
41.306385_2.271767,41.306385,2.271767,27.979134
41.30639_2.064787,41.30639,2.064787,30.742022
41.30639_2.087523,41.30639,2.087523,31.274923
41.306396_2.167686,41.306396,2.167686,28.539148
41.3064_2.237073,41.3064,2.237073,28.128496
41.306404_2.20238,41.306404,2.20238,28.302567
41.306408_2.283726,41.306408,2.283726,27.94235
41.306416_2.008541,41.306416,2.008541,30.786245
41.306416_2.144952,41.306416,2.144952,29.724014
41.306427_2.031277,41.306427,2.031277,30.402725
41.306427_2.122217,41.306427,2.122217,29.44427
41.306427_2.249033,41.306427,2.249033,28.092773
41.30643_2.179646,41.30643,2.179646,28.447319
41.306435_2.054012,41.306435,2.054012,29.88574
41.306435_2.099482,41.306435,2.099482,31.11978
41.306435_2.214339,41.306435,2.214339,28.243225
41.30644_2.076747,41.30644,2.076747,31.0561
41.306454_1.997766,41.306454,1.997766,30.980719
41.306454_2.156911,41.306454,2.156911,28.630089
41.306454_2.260992,41.306454,2.260992,28.049513
41.306465_2.191605,41.306465,2.191605,28.36119
41.306465_2.226299,41.306465,2.226299,28.178284
41.30647_2.020501,41.30647,2.020501,30.454689
41.30647_2.134177,41.30647,2.134177,30.65979
41.306477_2.272951,41.306477,2.272951,27.974396
41.30648_2.043237,41.30648,2.043237,30.028597
41.30648_2.111442,41.30648,2.111442,29.806482
41.306484_2.065972,41.306484,2.065972,29.789515
41.306484_2.088707,41.306484,2.088707,31.284094
41.306488_2.168871,41.306488,2.168871,28.535788
41.306496_2.203565,41.306496,2.203565,28.295492
41.306496_2.238258,41.306496,2.238258,28.125702
41.3065_2.28491,41.3065,2.28491,27.937109
41.306507_2.146136,41.306507,2.146136,28.722633
41.30651_2.009726,41.30651,2.009726,30.80925
41.306522_2.032461,41.306522,2.032461,30.056063
41.306522_2.123402,41.306522,2.123402,29.406553
41.306522_2.18083,41.306522,2.18083,28.434683
41.306522_2.250217,41.306522,2.250217,28.089128
41.30653_2.055197,41.30653,2.055197,30.472795
41.30653_2.100667,41.30653,2.100667,30.937632
41.30653_2.215524,41.30653,2.215524,28.2362
41.306534_2.077932,41.306534,2.077932,30.980692
41.306545_2.158096,41.306545,2.158096,28.61658
41.306545_2.262177,41.306545,2.262177,28.042822
41.30655_1.99895,41.30655,1.99895,31.065908
41.306557_2.19279,41.306557,2.19279,28.35415
41.306557_2.227484,41.306557,2.227484,28.172913
41.30656_2.135361,41.30656,2.135361,30.842178
41.306564_2.021686,41.306564,2.021686,30.6751
41.306572_2.112626,41.306572,2.112626,29.784739
41.306572_2.274136,41.306572,2.274136,27.971167
41.306576_2.044421,41.306576,2.044421,30.032484
41.30658_2.067156,41.30658,2.067156,29.795622
41.30658_2.089891,41.30658,2.089891,31.29804
41.306583_2.170055,41.306583,2.170055,28.525137
41.306587_2.239443,41.306587,2.239443,28.122423
41.30659_2.204749,41.30659,2.204749,28.288927
41.306595_2.286095,41.306595,2.286095,27.931437
41.306602_2.147321,41.306602,2.147321,28.719309
41.306606_2.01091,41.306606,2.01091,30.846022
41.306614_2.124586,41.306614,2.124586,29.486023
41.306614_2.251402,41.306614,2.251402,28.086054
41.306618_2.033646,41.306618,2.033646,30.055891
41.306618_2.182015,41.306618,2.182015,28.423216
41.30662_2.216709,41.30662,2.216709,28.22893
41.306625_2.056381,41.306625,2.056381,30.759764
41.306625_2.079116,41.306625,2.079116,30.84641
41.306625_2.101851,41.306625,2.101851,30.714691
41.30664_2.15928,41.30664,2.15928,28.603508
41.30664_2.263361,41.30664,2.263361,28.03627
41.306644_2.000134,41.306644,2.000134,31.025232
41.306652_2.193974,41.306652,2.193974,28.351511
41.306652_2.228668,41.306652,2.228668,28.16649
41.306656_2.136546,41.306656,2.136546,30.893343
41.30666_2.02287,41.30666,2.02287,30.181732
41.306664_2.275321,41.306664,2.275321,27.969145
41.306667_2.113811,41.306667,2.113811,29.78753
41.30667_2.045605,41.30667,2.045605,30.02374
41.306675_2.068341,41.306675,2.068341,29.823832
41.306675_2.091076,41.306675,2.091076,31.142035
41.306675_2.17124,41.306675,2.17124,28.512697
41.30668_2.240628,41.30668,2.240628,28.119019
41.306683_2.205934,41.306683,2.205934,28.282904
41.306686_2.28728,41.306686,2.28728,27.925364
41.306694_2.148505,41.306694,2.148505,28.707823
41.3067_2.012094,41.3067,2.012094,30.918503
41.306705_2.252587,41.306705,2.252587,28.082764
41.30671_2.125771,41.30671,2.125771,29.149927
41.30671_2.183199,41.30671,2.183199,28.412653
41.306713_2.03483,41.306713,2.03483,30.044409
41.306713_2.217893,41.306713,2.217893,28.221415
41.306717_2.103036,41.306717,2.103036,30.832054
41.30672_2.057565,41.30672,2.057565,30.83158
41.30672_2.080301,41.30672,2.080301,30.944468
41.306732_2.160465,41.306732,2.160465,28.59172
41.306732_2.264546,41.306732,2.264546,28.028814
41.30674_2.001319,41.30674,2.001319,30.969149
41.306744_2.195159,41.306744,2.195159,28.346994
41.306744_2.229853,41.306744,2.229853,28.159903
41.30675_2.13773,41.30675,2.13773,30.7876
41.306755_2.024055,41.306755,2.024055,30.180214
41.306755_2.276505,41.306755,2.276505,27.967325
41.306763_2.114995,41.306763,2.114995,29.747925
41.306767_2.04679,41.306767,2.04679,29.971403
41.306767_2.09226,41.306767,2.09226,31.01541
41.30677_2.069525,41.30677,2.069525,29.839111
41.30677_2.172425,41.30677,2.172425,28.50221
41.30677_2.241812,41.30677,2.241812,28.115814
41.306778_2.207119,41.306778,2.207119,28.277342
41.306778_2.288465,41.306778,2.288465,27.919992
41.30679_2.14969,41.30679,2.14969,28.702246
41.306797_2.013279,41.306797,2.013279,31.01075
41.306797_2.253772,41.306797,2.253772,28.079157
41.306805_2.126955,41.306805,2.126955,29.175508
41.306805_2.184384,41.306805,2.184384,28.402754
41.30681_2.036015,41.30681,2.036015,30.037825
41.30681_2.219078,41.30681,2.219078,28.212967
41.306812_2.10422,41.306812,2.10422,30.96521
41.306816_2.05875,41.306816,2.05875,30.866034
41.306816_2.081485,41.306816,2.081485,31.048376
41.306824_2.265731,41.306824,2.265731,28.02124
41.306828_2.161649,41.306828,2.161649,28.580664
41.306835_2.002503,41.306835,2.002503,30.871695
41.306835_2.231037,41.306835,2.231037,28.152924
41.30684_2.196344,41.30684,2.196344,28.3393
41.306843_2.138915,41.306843,2.138915,29.85686
41.306847_2.27769,41.306847,2.27769,27.964895
41.30685_2.025239,41.30685,2.025239,30.167196
41.306854_2.11618,41.306854,2.11618,29.721899
41.306858_2.047974,41.306858,2.047974,29.968393
41.30686_2.07071,41.30686,2.07071,30.470755
41.30686_2.093445,41.30686,2.093445,30.797264
41.30686_2.173609,41.30686,2.173609,28.49203
41.306866_2.242997,41.306866,2.242997,28.110868
41.30687_2.208303,41.30687,2.208303,28.271585
41.30687_2.289649,41.30687,2.289649,27.92264
41.30688_2.150874,41.30688,2.150874,28.70339
41.306892_2.014463,41.306892,2.014463,31.032705
41.306892_2.254956,41.306892,2.254956,28.075174
41.306896_2.12814,41.306896,2.12814,29.265966
41.306896_2.185569,41.306896,2.185569,28.392748
41.3069_2.220263,41.3069,2.220263,28.204123
41.306904_2.037199,41.306904,2.037199,30.017181
41.306908_2.059934,41.306908,2.059934,30.536802
41.306908_2.105405,41.306908,2.105405,30.874954
41.30691_2.082669,41.30691,2.082669,31.06819
41.306915_2.266916,41.306915,2.266916,28.013199
41.30692_2.162834,41.30692,2.162834,28.570045
41.30693_2.003688,41.30693,2.003688,30.819746
41.30693_2.197528,41.30693,2.197528,28.329498
41.30693_2.232222,41.30693,2.232222,28.146257
41.30694_2.140099,41.30694,2.140099,29.847006
41.30694_2.278875,41.30694,2.278875,27.96167
41.306946_2.026423,41.306946,2.026423,30.102564
41.30695_2.117364,41.30695,2.117364,29.707962
41.306953_2.049159,41.306953,2.049159,29.89547
41.306957_2.071894,41.306957,2.071894,30.73005
41.306957_2.094629,41.306957,2.094629,30.915693
41.306957_2.174794,41.306957,2.174794,28.483429
41.306957_2.244181,41.306957,2.244181,28.108263
41.30696_2.209488,41.30696,2.209488,28.266455
41.30696_2.290834,41.30696,2.290834,27.95817
41.306973_1.992912,41.306973,1.992912,30.639015
41.306976_2.152059,41.306976,2.152059,28.705414
41.306984_2.256141,41.306984,2.256141,28.07086
41.306988_2.015648,41.306988,2.015648,31.028603
41.30699_2.129324,41.30699,2.129324,30.932678
41.30699_2.186753,41.30699,2.186753,28.38572
41.30699_2.221447,41.30699,2.221447,28.195374
41.307_2.038383,41.307,2.038383,30.019386
41.307_2.106589,41.307,2.106589,29.761732
41.307003_2.061119,41.307003,2.061119,29.782686
41.307007_2.083854,41.307007,2.083854,31.07995
41.307007_2.2681,41.307007,2.2681,28.00271
41.307014_2.164019,41.307014,2.164019,28.55396
41.307022_2.198713,41.307022,2.198713,28.321802
41.307022_2.233407,41.307022,2.233407,28.13945
41.307026_2.004872,41.307026,2.004872,30.73237
41.30703_2.141284,41.30703,2.141284,30.04654
41.30703_2.28006,41.30703,2.28006,27.957785
41.30704_2.027608,41.30704,2.027608,30.315104
41.307045_2.118549,41.307045,2.118549,29.525139
41.30705_2.050343,41.30705,2.050343,29.896881
41.30705_2.095814,41.30705,2.095814,30.6026
41.30705_2.175978,41.30705,2.175978,28.476088
41.30705_2.245366,41.30705,2.245366,28.105825
41.307053_2.073079,41.307053,2.073079,30.749338
41.307053_2.292019,41.307053,2.292019,27.981125
41.307056_2.210672,41.307056,2.210672,28.262238
41.307068_1.994096,41.307068,1.994096,30.692307
41.307068_2.153244,41.307068,2.153244,28.695501
41.307076_2.257326,41.307076,2.257326,28.066246
41.307083_2.016832,41.307083,2.016832,31.021063
41.307083_2.130509,41.307083,2.130509,31.02072
41.307083_2.187938,41.307083,2.187938,28.37912
41.307087_2.222632,41.307087,2.222632,28.18899
41.307095_2.039568,41.307095,2.039568,30.028833
41.307095_2.107774,41.307095,2.107774,29.784002
41.3071_2.062303,41.3071,2.062303,29.76443
41.3071_2.085039,41.3071,2.085039,31.07329
41.307102_2.269285,41.307102,2.269285,27.9924
41.307106_2.165203,41.307106,2.165203,28.542418
41.307114_2.234591,41.307114,2.234591,28.13304
41.307117_2.199898,41.307117,2.199898,28.315254
41.30712_2.006057,41.30712,2.006057,30.776487
41.307125_2.142468,41.307125,2.142468,30.517645
41.307125_2.281244,41.307125,2.281244,27.953262
41.307137_2.028792,41.307137,2.028792,30.770798
41.307137_2.119734,41.307137,2.119734,29.541489
41.30714_2.246551,41.30714,2.246551,28.102098
41.307144_2.051528,41.307144,2.051528,29.894476
41.307144_2.096998,41.307144,2.096998,30.682121
41.307144_2.177163,41.307144,2.177163,28.467508
41.307148_2.074263,41.307148,2.074263,30.67193
41.307148_2.211857,41.307148,2.211857,28.256775
41.307163_1.995281,41.307163,1.995281,30.738348
41.307163_2.154428,41.307163,2.154428,28.673897
41.307167_2.25851,41.307167,2.25851,28.0613
41.30718_2.018017,41.30718,2.018017,31.041697
41.30718_2.131693,41.30718,2.131693,30.888033
41.30718_2.189122,41.30718,2.189122,28.374289
41.30718_2.223817,41.30718,2.223817,28.185003
41.30719_2.040752,41.30719,2.040752,30.009615
41.30719_2.108958,41.30719,2.108958,30.666862
41.307194_2.063488,41.307194,2.063488,30.92299
41.307194_2.086223,41.307194,2.086223,31.117601
41.307194_2.27047,41.307194,2.27047,27.985022
41.3072_2.166388,41.3072,2.166388,28.537386
41.30721_2.201082,41.30721,2.201082,28.308481
41.30721_2.235776,41.30721,2.235776,28.127787
41.307217_2.007241,41.307217,2.007241,30.735651
41.307217_2.282429,41.307217,2.282429,27.948633
41.30722_2.143653,41.30722,2.143653,29.799196
41.30723_2.029977,41.30723,2.029977,30.171667
41.30723_2.120918,41.30723,2.120918,29.492792
41.307236_2.178348,41.307236,2.178348,28.457308
41.307236_2.247736,41.307236,2.247736,28.097296
41.30724_2.052712,41.30724,2.052712,29.892563
41.30724_2.098183,41.30724,2.098183,30.935572
41.307243_2.075448,41.307243,2.075448,30.664255
41.307243_2.213042,41.307243,2.213042,28.250246
41.30726_1.996465,41.30726,1.996465,30.864075
41.30726_2.155613,41.30726,2.155613,28.652102
41.307262_2.259695,41.307262,2.259695,28.055838
41.30727_2.190307,41.30727,2.190307,28.368792
41.30727_2.225001,41.30727,2.225001,28.181124
41.307274_2.019201,41.307274,2.019201,31.051622
41.307274_2.132878,41.307274,2.132878,30.755259
41.30728_2.041937,41.30728,2.041937,30.003136
41.30728_2.110143,41.30728,2.110143,30.331152
41.307285_2.271654,41.307285,2.271654,27.979116
41.30729_2.064672,41.30729,2.064672,30.62839
41.30729_2.087408,41.30729,2.087408,31.176561
41.307293_2.167572,41.307293,2.167572,28.536707
41.3073_2.236961,41.3073,2.236961,28.123716
41.307304_2.202267,41.307304,2.202267,28.301302
41.30731_2.283614,41.30731,2.283614,27.943718
41.307312_2.008425,41.307312,2.008425,30.841225
41.307312_2.144838,41.307312,2.144838,29.854767
41.307327_2.031161,41.307327,2.031161,30.134504
41.307327_2.122102,41.307327,2.122102,29.459946
41.307327_2.24892,41.307327,2.24892,28.092806
41.30733_2.179532,41.30733,2.179532,28.444267
41.307335_2.053897,41.307335,2.053897,30.36405
41.307335_2.076632,41.307335,2.076632,30.755165
41.307335_2.099367,41.307335,2.099367,31.040945
41.307335_2.214226,41.307335,2.214226,28.242714
41.30735_2.156797,41.30735,2.156797,28.633514
41.307354_1.99765,41.307354,1.99765,30.954657
41.307354_2.26088,41.307354,2.26088,28.049988
41.307365_2.134062,41.307365,2.134062,30.665369
41.307365_2.191492,41.307365,2.191492,28.360031
41.307365_2.226186,41.307365,2.226186,28.17634
41.30737_2.020386,41.30737,2.020386,30.986649
41.307377_2.043121,41.307377,2.043121,29.994333
41.307377_2.111327,41.307377,2.111327,29.84611
41.307377_2.272839,41.307377,2.272839,27.974533
41.307384_2.065857,41.307384,2.065857,30.681734
41.307384_2.088592,41.307384,2.088592,31.28003
41.30739_2.168757,41.30739,2.168757,28.533102
41.307392_2.238145,41.307392,2.238145,28.121094
41.307396_2.203451,41.307396,2.203451,28.294128
41.3074_2.284798,41.3074,2.284798,27.938349
41.307407_2.00961,41.307407,2.00961,30.855394
41.307407_2.146022,41.307407,2.146022,29.723795
41.30742_2.123287,41.30742,2.123287,29.404778
41.30742_2.250105,41.30742,2.250105,28.089106
41.307423_2.032346,41.307423,2.032346,30.069181
41.307423_2.180717,41.307423,2.180717,28.431425
41.307426_2.100552,41.307426,2.100552,31.086664
41.307426_2.215411,41.307426,2.215411,28.235098
41.30743_2.055081,41.30743,2.055081,30.356493
41.30743_2.077816,41.30743,2.077816,30.881826
41.307446_2.157982,41.307446,2.157982,28.616173
41.307446_2.262064,41.307446,2.262064,28.043108
41.30745_1.998834,41.30745,1.998834,31.035334
41.307457_2.192676,41.307457,2.192676,28.35145
41.307457_2.227371,41.307457,2.227371,28.170595
41.30746_2.135247,41.30746,2.135247,30.600744
41.307465_2.02157,41.307465,2.02157,30.944328
41.30747_2.274024,41.30747,2.274024,27.971573
41.307472_2.044306,41.307472,2.044306,30.039282
41.307472_2.112512,41.307472,2.112512,29.827637
41.307476_2.067041,41.307476,2.067041,30.826736
41.307476_2.089777,41.307476,2.089777,31.293268
41.30748_2.169942,41.30748,2.169942,28.522608
41.307484_2.23933,41.307484,2.23933,28.118727
41.307487_2.204636,41.307487,2.204636,28.287058
41.30749_2.285983,41.30749,2.285983,27.932503
41.3075_2.147207,41.3075,2.147207,28.72727
41.307503_2.010794,41.307503,2.010794,30.840256
41.307514_2.124472,41.307514,2.124472,29.174082
41.307514_2.25129,41.307514,2.25129,28.085938
41.307518_2.03353,41.307518,2.03353,30.058807
41.307518_2.181901,41.307518,2.181901,28.419992
41.30752_2.056266,41.30752,2.056266,30.722555
41.30752_2.101737,41.30752,2.101737,31.141863
41.30752_2.216596,41.30752,2.216596,28.227074
41.307526_2.079001,41.307526,2.079001,30.609535
41.307537_2.159167,41.307537,2.159167,28.600626
41.307537_2.263249,41.307537,2.263249,28.036734
41.307545_2.000018,41.307545,2.000018,30.922094
41.30755_2.193861,41.30755,2.193861,28.347734
41.30755_2.228555,41.30755,2.228555,28.163736
41.307556_2.136431,41.307556,2.136431,30.91175
41.30756_2.022754,41.30756,2.022754,30.930681
41.30756_2.275208,41.30756,2.275208,27.96958
41.307564_2.113696,41.307564,2.113696,29.824625
41.307568_2.04549,41.307568,2.04549,30.033226
41.30757_2.068226,41.30757,2.068226,30.1566
41.30757_2.090961,41.30757,2.090961,31.097593
41.307575_2.171126,41.307575,2.171126,28.509216
41.30758_2.240515,41.30758,2.240515,28.117044
41.307583_2.205821,41.307583,2.205821,28.280169
41.307583_2.287168,41.307583,2.287168,27.926336
41.307594_2.148391,41.307594,2.148391,28.721376
41.3076_2.011979,41.3076,2.011979,30.870073
41.307606_2.252474,41.307606,2.252474,28.082819
41.30761_2.125656,41.30761,2.125656,29.194952
41.30761_2.183086,41.30761,2.183086,28.409775
41.307613_2.034714,41.307613,2.034714,30.052755
41.307613_2.21778,41.307613,2.21778,28.219345
41.307617_2.05745,41.307617,2.05745,30.735367
41.307617_2.102921,41.307617,2.102921,31.191154
41.30762_2.080186,41.30762,2.080186,30.812769
41.30763_2.264434,41.30763,2.264434,28.02945
41.307632_2.160351,41.307632,2.160351,28.59024
41.30764_2.001203,41.30764,2.001203,30.786837
41.307644_2.195046,41.307644,2.195046,28.342794
41.307644_2.22974,41.307644,2.22974,28.156593
